GFA_ID,Name,SMILES,Gal-1 Kd operator,Gal-1 Kd value (μM),Gal-3 Kd operator,Gal-3 Kd value (μM),Source,Name in source,Source type,Citation,Mono/Disaccharide,Possible X-bond,Series,Molecular weight,Polar SA,HB acceptors,HB donors,Rotatable bonds
GFA_70,,Clc1c(Cl)cc(cc1Cl)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.034,Brimert 2022 US20220289783A1,62,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,556.778,125.93,6,3,5
GFA_71,,c1cc(Cl)cc(c1F)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.046,Brimert 2022 US20220289783A1,63,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,505.879,125.93,6,3,5
GFA_72,,c1cc(Br)cc(c1F)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.047,Brimert 2022 US20220289783A1,64,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,550.335,125.93,6,3,5
GFA_73,,c1cc(Cl)cc(c1OC)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.084,Brimert 2022 US20220289783A1,65,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,517.915,135.16,7,3,6
GFA_74,,c1ccc(I)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.09,Brimert 2022 US20220289783A1,66,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,579.34,125.93,6,3,5
GFA_75,,NC(=O)c1ccc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.18,Brimert 2022 US20220289783A1,67,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,497.456,181.91,8,4,6
GFA_76,,N#Cc1cc(ccc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.192,Brimert 2022 US20220289783A1,68,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,478.453,149.72,7,3,6
GFA_77,,N#Cc1ccc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.26,Brimert 2022 US20220289783A1,69,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,479.441,162.61,8,3,6
GFA_78,,Clc1cc(sc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.33,Brimert 2022 US20220289783A1,70,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,493.914,154.17,6,3,5
GFA_79,,O=C(O)c1cc(ccc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.35,Brimert 2022 US20220289783A1,71,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,497.453,163.23,6,3,6
GFA_80,,NC(=O)c1cc(ccc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.38,Brimert 2022 US20220289783A1,72,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,496.469,169.02,7,4,6
GFA_81,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)cc4,nd,nd,=,0.11,Brimert 2022 US20220289783A1,73,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,504.343,125.93,6,3,5
GFA_82,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)cc(F)c4,nd,nd,=,0.11,Brimert 2022 US20220289783A1,74,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,504.343,125.93,6,3,5
GFA_83,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)ccc4,nd,nd,=,0.14,Brimert 2022 US20220289783A1,75,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,486.353,125.93,6,3,5
GFA_84,,C1CC[C@H](CC1(F)F)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.24,Brimert 2022 US20220289783A1,76,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,495.472,125.93,7,3,5
GFA_85,,CCCCS[C@@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)n(nn2)cc2-c3cc(F)c(F)c(F)c3,nd,nd,=,0.45,Brimert 2022 US20220289783A1,77,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,433.453,125.93,7,3,7
GFA_86,,Clc1c(Cl)ccc(c1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(c(F)c4)OC,nd,nd,=,0.47,Brimert 2022 US20220289783A1,78,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,534.369,135.16,7,3,6
GFA_87,,c1c[nH]c(=O)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.51,Brimert 2022 US20220289783A1,79,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,470.43,158.79,7,4,5
GFA_88,,c1cccc(Cl)c1CCS[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.75,Brimert 2022 US20220289783A1,80,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,515.943,125.93,7,3,7
GFA_89,,c1cc(Cl)ccc1CCS[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.76,Brimert 2022 US20220289783A1,81,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,515.943,125.93,7,3,7
GFA_90,,c1cccc(Cl)c1CS[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.77,Brimert 2022 US20220289783A1,82,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,501.915,125.93,7,3,6
GFA_91,,c1cc(Cl)c(Cl)cc1CS[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.79,Brimert 2022 US20220289783A1,83,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,536.361,125.93,7,3,6
GFA_92,,c1ccc(Cl)cc1CCS[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.82,Brimert 2022 US20220289783A1,84,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,515.943,125.93,7,3,7
GFA_93,,c1cc(Cl)ccc1CS[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.95,Brimert 2022 US20220289783A1,85,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,501.915,125.93,7,3,6
GFA_94,,CCCS[C@@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)n(nn2)cc2-c3cc(F)c(F)c(F)c3,nd,nd,=,0.98,Brimert 2022 US20220289783A1,86,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,419.426,125.93,7,3,6
GFA_95,,c1cnc(N)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.99,Brimert 2022 US20220289783A1,87,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,469.446,164.84,7,4,5
GFA_96,,c1c(F)c(F)c(F)cc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(cc4)cc(c45)cccc5N(C)C,nd,nd,=,1.06,Brimert 2022 US20220289783A1,88,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,546.573,129.17,6,3,6
GFA_97,,CCS[C@@H](O1)[C@H](O)[C@H]([C@@H](O)[C@H]1CO)n(nn2)cc2-c3cc(F)c(F)c(F)c3,nd,nd,=,1.1,Brimert 2022 US20220289783A1,89,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,405.399,125.93,7,3,5
GFA_98,,c1ncc(Br)cc1S(=O)(=O)[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.031,Brimert 2022 US20220289783A1,92,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,565.331,156.04,9,3,5
GFA_99,,c1c(F)c(F)c(F)cc1-c2cn(nn2)[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)S(=O)(=O)c(cc4)cc(c45)cccc5N(C)C,nd,nd,=,0.96,Brimert 2022 US20220289783A1,95,Patent,US20220289783A1,Monosaccharide,No,Alpha-thiogalactosides,578.572,146.39,8,3,6
GFA_100,,c1c(F)c(F)c(F)cc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@H](O2)Sc(c3)ccc(Cl)c3Cl,nd,nd,=,3.5,Brimert 2022 US20220289783A1,96,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,498.308,124.32,5,4,5
GFA_101,,CCOC(=O)c1cn(nn1)[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@H](O2)Sc(c3)ccc(Cl)c3Cl,nd,nd,=,3.5,Brimert 2022 US20220289783A1,97,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,464.327,152.23,8,3,7
GFA_102,,FC(F)(F)COC(=O)c1cn(nn1)[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@H](O2)Sc(c3)ccc(Cl)c3Cl,nd,nd,=,0.56,Brimert 2022 US20220289783A1,98,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,518.299,152.23,8,3,8
GFA_103,,Fc1c(F)ccc(c12)oc(=O)c(c2)CO[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@H](O3)Sc(c4)ccc(Cl)c4Cl,nd,nd,=,0.92,Brimert 2022 US20220289783A1,99,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,535.351,134.66,7,3,6
GFA_104,,c1ncc(Cl)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)cc4,nd,nd,=,0.1,Brimert 2022 US20220289783A1,100,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,470.886,138.82,7,3,5
GFA_105,,c1ncc(Br)cc1S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)cc4,nd,nd,=,0.047,Brimert 2022 US20220289783A1,101,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,515.342,138.82,7,3,5
GFA_106,,CCCC(=O)c1cn(nn1)[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@H](O2)Sc(c3)ccc(Cl)c3Cl,nd,nd,=,1.01,Brimert 2022 US20220289783A1,102,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,462.355,143,7,3,7
GFA_107,,FC(F)(F)c1c(Cl)cc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.026,Brimert 2022 US20220289783A1,103,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,556.874,138.82,7,3,6
GFA_108,,n1cc(Cl)cc(c1C(F)(F)F)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)c(F)c4,nd,nd,=,0.093,Brimert 2022 US20220289783A1,104,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,556.874,138.82,7,3,6
GFA_109,,N#Cc1c(Cl)cc(cn1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)cc4,nd,nd,=,0.074,Brimert 2022 US20220289783A1,105,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,495.895,162.61,8,3,6
GFA_110,,N#Cc1c(Cl)cc(cc1)S[C@@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)n(nn3)cc3-c4cc(F)c(F)cc4,nd,nd,=,0.083,Brimert 2022 US20220289783A1,106,Patent,US20220289783A1,Monosaccharide,Yes,Alpha-thiogalactosides,494.908,149.72,7,3,6
GFA_111,TDT,OC[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H](O1)S[C@H](O2)[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2CO,nd,nd,=,4300,Bum-Erdene 2013,TDT,Paper,10.1002/cbic.201300245,Disaccharide,No,Thiodisaccharide derivatives,358.367,205.6,11,8,4
GFA_112,,c1cccc([N+]([O-])=O)c1C(=O)O[C@H]([C@@H](O2)OC)[C@H]([C@@H](O)[C@H]2CO)OC(=O)c3ccc(C)cc3,=,1800,=,8,Bum-Erdene 2022,14,Paper,10.1021/acs.jmedchem.1c01296,Monosaccharide,No,Monosaccharide derivatives,461.429,154.66,8,2,9
GFA_113,,c1cc(Cl)cc([N+]([O-])=O)c1C(=O)O[C@H]([C@@H](O2)OC)[C@H]([C@@H](O)[C@H]2CO)OC(=O)c3ccc(C)cc3,=,1400,=,5.3,Bum-Erdene 2022,15,Paper,10.1021/acs.jmedchem.1c01296,Monosaccharide,No,Monosaccharide derivatives,495.874,154.66,8,2,9
GFA_114,,c1cc(F)cc([N+]([O-])=O)c1C(=O)O[C@H]([C@@H](O2)OC)[C@H]([C@@H](O)[C@H]2CO)OC(=O)c3ccc(C)cc3,=,2100,=,8.1,Bum-Erdene 2022,16,Paper,10.1021/acs.jmedchem.1c01296,Monosaccharide,No,Monosaccharide derivatives,479.42,154.66,8,2,9
GFA_115,,c1cc(C(F)(F)F)cc([N+]([O-])=O)c1C(=O)O[C@H]([C@@H](O2)OC)[C@H]([C@@H](O)[C@H]2CO)OC(=O)c3ccc(C)cc3,=,4000,=,22,Bum-Erdene 2022,17,Paper,10.1021/acs.jmedchem.1c01296,Monosaccharide,No,Monosaccharide derivatives,529.428,154.66,8,2,10
GFA_116,,c1ccc([N+]([O-])=O)cc1C(=O)O[C@H]([C@@H](O2)OC)[C@H]([C@@H](O)[C@H]2CO)OC(=O)c3ccc(C)cc3,=,2700,=,130,Bum-Erdene 2022,18,Paper,10.1021/acs.jmedchem.1c01296,Monosaccharide,No,Monosaccharide derivatives,461.429,154.66,8,2,9
GFA_117,,CC(=O)O[C@@H]([C@@H](O1)OC)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@@H](O)[C@@H](O)[C@H]2CO,=,88,=,80,Cumpstey 2007,14,Paper,10.1002/cbic.200700040,Disaccharide,No,Lactose derivatives,398.367,184.6,12,6,7
GFA_118,,c1ccccc1C(=O)O[C@@H]([C@@H](O2)OC)[C@@H](O)[C@@H]([C@H]2CO)O[C@H](O3)[C@H](O)[C@@H](O)[C@@H](O)[C@H]3CO,=,4.4,=,7.8,Cumpstey 2007,15,Paper,10.1002/cbic.200700040,Disaccharide,No,Lactose derivatives,460.439,184.6,12,6,8
GFA_119,,c1cccc(c12)ccc(c2)C(=O)O[C@@H]([C@@H](O3)OC)[C@@H](O)[C@@H]([C@H]3CO)O[C@H](O4)[C@H](O)[C@@H](O)[C@@H](O)[C@H]4CO,=,8.7,=,5.2,Cumpstey 2007,16,Paper,10.1002/cbic.200700040,Disaccharide,No,Lactose derivatives,510.499,184.6,12,6,8
GFA_120,,c1cccc(c12)cccc2C(=O)O[C@@H]([C@@H](O3)OC)[C@@H](O)[C@@H]([C@H]3CO)O[C@H](O4)[C@H](O)[C@@H](O)[C@@H](O)[C@H]4CO,=,14,=,2.5,Cumpstey 2007,17,Paper,10.1002/cbic.200700040,Disaccharide,No,Lactose derivatives,510.499,184.6,12,6,8
GFA_121,,C1CCCc(c12)cccc2C(=O)O[C@@H]([C@@H](O3)OC)[C@@H](O)[C@@H]([C@H]3CO)O[C@H](O4)[C@H](O)[C@@H](O)[C@@H](O)[C@H]4CO,=,46,=,3.9,Cumpstey 2007,18,Paper,10.1002/cbic.200700040,Disaccharide,No,Lactose derivatives,514.531,184.6,12,6,8
GFA_122,,COc(c1)cc(OC)cc1C(=O)O[C@@H]([C@@H](O2)OC)[C@@H](O)[C@@H]([C@H]2CO)O[C@H](O3)[C@H](O)[C@@H](O)[C@@H](O)[C@H]3CO,=,21,=,2.2,Cumpstey 2007,19,Paper,10.1002/cbic.200700040,Disaccharide,No,Lactose derivatives,520.492,203.06,14,6,10
GFA_123,,c1cc(F)ccc1C(=O)O[C@@H]([C@@H](O2)OC)[C@@H](O)[C@@H]([C@H]2CO)O[C@H](O3)[C@H](O)[C@@H](O)[C@@H](O)[C@H]3CO,=,16,=,5.2,Cumpstey 2007,20,Paper,10.1002/cbic.200700040,Disaccharide,No,Lactose derivatives,478.429,184.6,12,6,8
GFA_124,,CC(=O)Nc(cc1)ccc1C(=O)O[C@@H]([C@@H](O2)OC)[C@@H](O)[C@@H]([C@H]2CO)O[C@H](O3)[C@H](O)[C@@H](O)[C@@H](O)[C@H]3CO,=,14,=,5.3,Cumpstey 2007,21,Paper,10.1002/cbic.200700040,Disaccharide,No,Lactose derivatives,517.491,213.7,13,7,9
GFA_125,,c1ccccc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)NC(=O)c4ccccc4,=,35,=,1.7,Cumpstey 2008,5a,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,564.616,223.34,11,8,8
GFA_126,,c1cccc(c12)ccc(c2)C(=O)N[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)NC(=O)c(c5)ccc(c56)cccc6,=,9.6,=,0.16,Cumpstey 2008,5b,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,664.737,223.34,11,8,8
GFA_127,,COc(c1)cc(OC)cc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)NC(=O)c4cc(OC)cc(c4)OC,=,4.7,=,0.046,Cumpstey 2008,5c,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,684.722,260.26,15,8,12
GFA_128,,c1ccc(OC)cc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)NC(=O)c4cc(OC)ccc4,=,2,=,0.05,Cumpstey 2008,5d,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,624.669,241.8,13,8,10
GFA_129,,c1cc([N+]([O-])=O)ccc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)NC(=O)c4ccc([N+]([O-])=O)cc4,nd,nd,=,0.049,Cumpstey 2008,5e,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,654.611,309.62,11,8,10
GFA_130,,c1ccccc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@H](O3)[C@H](O)[C@@H](O)[C@@H](O)[C@H]3CO,nd,nd,=,3.2,Cumpstey 2008,10a,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,461.492,214.47,11,8,6
GFA_131,,c1cccc(c12)ccc(c2)C(=O)N[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@@H](O)[C@@H](O)[C@H]4CO,nd,nd,=,1.8,Cumpstey 2008,10b,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,511.552,214.47,11,8,6
GFA_132,,COc(c1)cc(OC)cc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@H](O3)[C@H](O)[C@@H](O)[C@@H](O)[C@H]3CO,nd,nd,=,1.1,Cumpstey 2008,10c,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,521.545,232.93,13,8,8
GFA_133,,COc(c1)cc(OC)cc1C(=O)N[C@@H]([C@@H](O)[C@H]2CO)[C@@H](O)[C@@H](O2)S[C@H](O3)[C@H](O)[C@H]([C@@H](O)[C@H]3CO)NC(=O)c(c4)ccc(c45)cccc5,nd,nd,=,0.069,Cumpstey 2008,16,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,674.73,241.8,13,8,10
GFA_134,,c1cccc(c12)cccc2C(=O)N[C@@H]([C@@H](O)[C@H]3CO)[C@@H](O)[C@@H](O3)S[C@H](O4)[C@H](O)[C@H]([C@@H](O)[C@H]4CO)NC(=O)c5cc(OC)cc(c5)OC,nd,nd,=,0.052,Cumpstey 2008,17,Paper,10.1002/chem.200701932,Disaccharide,No,Thiodisaccharide derivatives,674.73,241.8,13,8,10
GFA_135,,CC(=O)N[C@@H]([C@@H](O1)OC)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)NC(=O)c3ccccc3,=,22,=,6.7,Cumpstey 2008,18,Paper,10.1002/chem.200701932,Disaccharide,No,LacNAc derivatives,500.507,196.27,11,7,8
GFA_136,,CC(=O)N[C@@H]([C@@H](O1)OC)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)NC(=O)c3cccc(c34)cccc4,=,25,=,4.4,Cumpstey 2008,19,Paper,10.1002/chem.200701932,Disaccharide,No,LacNAc derivatives,550.568,196.27,11,7,8
GFA_137,,CC(=O)N[C@@H]([C@@H](O1)OC)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)NC(=O)c(c3)ccc(c34)cccc4,=,11,=,0.48,Cumpstey 2008,20,Paper,10.1002/chem.200701932,Disaccharide,No,LacNAc derivatives,550.568,196.27,11,7,8
GFA_138,,CC(=O)N[C@@H]([C@@H](O1)OC)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)NC(=O)c3cc(OC)cc(c3)OC,=,30,=,1.1,Cumpstey 2008,21,Paper,10.1002/chem.200701932,Disaccharide,No,LacNAc derivatives,560.56,214.73,13,7,10
GFA_139,,CC(=O)N[C@@H]([C@@H](O1)OC)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)NC(=O)c3ccc([N+]([O-])=O)cc3,=,8.8,=,0.95,Cumpstey 2008,22,Paper,10.1002/chem.200701932,Disaccharide,No,LacNAc derivatives,545.505,239.41,11,7,9
GFA_140,,CC(=O)N[C@@H]([C@@H](O1)OC)[C@@H](O)[C@@H]([C@H]1CO)O[C@H](O2)[C@H](O)[C@H]([C@@H](O)[C@H]2CO)NC(=O)c3cc(OC)ccc3,=,67,=,2.5,Cumpstey 2008,23,Paper,10.1002/chem.200701932,Disaccharide,No,LacNAc derivatives,530.534,205.5,12,7,9
GFA_141,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c2cn(nn2)-c3ccccc3,=,760,=,1700,Dahlqvist 2019 (1),24a,Thesis,https://portal.research.lu.se/en/publications/novel-monogalactoside-galectin-inhibitor-scaffolds-guiding-select,Monosaccharide,No,(Het)aryl-C-galactosides,307.309,120.86,7,4,3
GFA_142,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c2cn(nn2)-c3cccc(c34)cccc4,=,550,=,1300,Dahlqvist 2019 (1),24b,Thesis,https://portal.research.lu.se/en/publications/novel-monogalactoside-galectin-inhibitor-scaffolds-guiding-select,Monosaccharide,No,(Het)aryl-C-galactosides,357.369,120.86,7,4,3
GFA_143,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c2cn(nn2)-c(c3)ccc(c34)cccc4,=,290,=,1600,Dahlqvist 2019 (1),24c,Thesis,https://portal.research.lu.se/en/publications/novel-monogalactoside-galectin-inhibitor-scaffolds-guiding-select,Monosaccharide,No,(Het)aryl-C-galactosides,357.369,120.86,7,4,3
GFA_144,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c2cn(nn2)-c3ccc(Cl)cc3,=,340,=,1700,Dahlqvist 2019 (1),24d,Thesis,https://portal.research.lu.se/en/publications/novel-monogalactoside-galectin-inhibitor-scaffolds-guiding-select,Monosaccharide,No,(Het)aryl-C-galactosides,341.754,120.86,7,4,3
GFA_145,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c2cn(nn2)-c3cc(Cl)ccc3,=,400,=,1500,Dahlqvist 2019 (1),24e,Thesis,https://portal.research.lu.se/en/publications/novel-monogalactoside-galectin-inhibitor-scaffolds-guiding-select,Monosaccharide,No,(Het)aryl-C-galactosides,341.754,120.86,7,4,3
GFA_146,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c2cn(nn2)-c(cc3)ccc3C,=,1100,=,2300,Dahlqvist 2019 (1),24f,Thesis,https://portal.research.lu.se/en/publications/novel-monogalactoside-galectin-inhibitor-scaffolds-guiding-select,Monosaccharide,No,(Het)aryl-C-galactosides,321.336,120.86,7,4,3
GFA_147,,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c2cn(nn2)-c(cc3C)ccc3,=,680,=,2800,Dahlqvist 2019 (1),24g,Thesis,https://portal.research.lu.se/en/publications/novel-monogalactoside-galectin-inhibitor-scaffolds-guiding-select,Monosaccharide,No,(Het)aryl-C-galactosides,321.336,120.86,7,4,3
